parent_notice,ark_periodique,ark,numero,gallica_url,text_brut,ark,date
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207086r,29 mars 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207086r,https://gallica.bnf.fr/ark:/12148/bpt6k3207086r.texteBrut,ark:/12148/bpt6k3207086r,1932-03-29
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206899t,31 mars 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206899t,https://gallica.bnf.fr/ark:/12148/bpt6k3206899t.texteBrut,ark:/12148/bpt6k3206899t,1932-03-31
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32072280,02 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32072280,https://gallica.bnf.fr/ark:/12148/bpt6k32072280.texteBrut,ark:/12148/bpt6k32072280,1932-04-02
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207182f,05 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207182f,https://gallica.bnf.fr/ark:/12148/bpt6k3207182f.texteBrut,ark:/12148/bpt6k3207182f,1932-04-05
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3208094m,07 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3208094m,https://gallica.bnf.fr/ark:/12148/bpt6k3208094m.texteBrut,ark:/12148/bpt6k3208094m,1932-04-07
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207006q,09 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207006q,https://gallica.bnf.fr/ark:/12148/bpt6k3207006q.texteBrut,ark:/12148/bpt6k3207006q,1932-04-09
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207358g,12 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207358g,https://gallica.bnf.fr/ark:/12148/bpt6k3207358g.texteBrut,ark:/12148/bpt6k3207358g,1932-04-12
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32089012,14 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32089012,https://gallica.bnf.fr/ark:/12148/bpt6k32089012.texteBrut,ark:/12148/bpt6k32089012,1932-04-14
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206996x,16 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206996x,https://gallica.bnf.fr/ark:/12148/bpt6k3206996x.texteBrut,ark:/12148/bpt6k3206996x,1932-04-16
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207004w,19 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207004w,https://gallica.bnf.fr/ark:/12148/bpt6k3207004w.texteBrut,ark:/12148/bpt6k3207004w,1932-04-19
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207045t,21 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207045t,https://gallica.bnf.fr/ark:/12148/bpt6k3207045t.texteBrut,ark:/12148/bpt6k3207045t,1932-04-21
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071455,23 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071455,https://gallica.bnf.fr/ark:/12148/bpt6k32071455.texteBrut,ark:/12148/bpt6k32071455,1932-04-23
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070467,26 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070467,https://gallica.bnf.fr/ark:/12148/bpt6k32070467.texteBrut,ark:/12148/bpt6k32070467,1932-04-26
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32085735,28 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32085735,https://gallica.bnf.fr/ark:/12148/bpt6k32085735.texteBrut,ark:/12148/bpt6k32085735,1932-04-28
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071314,30 avril 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071314,https://gallica.bnf.fr/ark:/12148/bpt6k32071314.texteBrut,ark:/12148/bpt6k32071314,1932-04-30
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207044d,03 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207044d,https://gallica.bnf.fr/ark:/12148/bpt6k3207044d.texteBrut,ark:/12148/bpt6k3207044d,1932-05-03
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207225r,05 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207225r,https://gallica.bnf.fr/ark:/12148/bpt6k3207225r.texteBrut,ark:/12148/bpt6k3207225r,1932-05-05
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207042k,07 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207042k,https://gallica.bnf.fr/ark:/12148/bpt6k3207042k.texteBrut,ark:/12148/bpt6k3207042k,1932-05-07
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206883z,10 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206883z,https://gallica.bnf.fr/ark:/12148/bpt6k3206883z.texteBrut,ark:/12148/bpt6k3206883z,1932-05-10
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32068955,12 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32068955,https://gallica.bnf.fr/ark:/12148/bpt6k32068955.texteBrut,ark:/12148/bpt6k32068955,1932-05-12
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206898d,14 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206898d,https://gallica.bnf.fr/ark:/12148/bpt6k3206898d.texteBrut,ark:/12148/bpt6k3206898d,1932-05-14
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206901f,17 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206901f,https://gallica.bnf.fr/ark:/12148/bpt6k3206901f.texteBrut,ark:/12148/bpt6k3206901f,1932-05-17
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32069676,19 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32069676,https://gallica.bnf.fr/ark:/12148/bpt6k32069676.texteBrut,ark:/12148/bpt6k32069676,1932-05-19
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071292,21 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071292,https://gallica.bnf.fr/ark:/12148/bpt6k32071292.texteBrut,ark:/12148/bpt6k32071292,1932-05-21
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206995h,24 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206995h,https://gallica.bnf.fr/ark:/12148/bpt6k3206995h.texteBrut,ark:/12148/bpt6k3206995h,1932-05-24
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207132j,26 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207132j,https://gallica.bnf.fr/ark:/12148/bpt6k3207132j.texteBrut,ark:/12148/bpt6k3207132j,1932-05-26
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206966s,28 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206966s,https://gallica.bnf.fr/ark:/12148/bpt6k3206966s.texteBrut,ark:/12148/bpt6k3206966s,1932-05-28
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206965c,31 mai 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206965c,https://gallica.bnf.fr/ark:/12148/bpt6k3206965c.texteBrut,ark:/12148/bpt6k3206965c,1932-05-31
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070059,02 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070059,https://gallica.bnf.fr/ark:/12148/bpt6k32070059.texteBrut,ark:/12148/bpt6k32070059,1932-06-02
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207134c,04 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207134c,https://gallica.bnf.fr/ark:/12148/bpt6k3207134c.texteBrut,ark:/12148/bpt6k3207134c,1932-06-04
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071366,07 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071366,https://gallica.bnf.fr/ark:/12148/bpt6k32071366.texteBrut,ark:/12148/bpt6k32071366,1932-06-07
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206964z,09 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206964z,https://gallica.bnf.fr/ark:/12148/bpt6k3206964z.texteBrut,ark:/12148/bpt6k3206964z,1932-06-09
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207148d,11 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207148d,https://gallica.bnf.fr/ark:/12148/bpt6k3207148d.texteBrut,ark:/12148/bpt6k3207148d,1932-06-11
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206972h,14 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206972h,https://gallica.bnf.fr/ark:/12148/bpt6k3206972h.texteBrut,ark:/12148/bpt6k3206972h,1932-06-14
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071470,16 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071470,https://gallica.bnf.fr/ark:/12148/bpt6k32071470.texteBrut,ark:/12148/bpt6k32071470,1932-06-16
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207171n,18 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207171n,https://gallica.bnf.fr/ark:/12148/bpt6k3207171n.texteBrut,ark:/12148/bpt6k3207171n,1932-06-18
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206973x,21 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206973x,https://gallica.bnf.fr/ark:/12148/bpt6k3206973x.texteBrut,ark:/12148/bpt6k3206973x,1932-06-21
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32069691,23 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32069691,https://gallica.bnf.fr/ark:/12148/bpt6k32069691.texteBrut,ark:/12148/bpt6k32069691,1932-06-23
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071062,25 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071062,https://gallica.bnf.fr/ark:/12148/bpt6k32071062.texteBrut,ark:/12148/bpt6k32071062,1932-06-25
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207176q,28 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207176q,https://gallica.bnf.fr/ark:/12148/bpt6k3207176q.texteBrut,ark:/12148/bpt6k3207176q,1932-06-28
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207105n,30 juin 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207105n,https://gallica.bnf.fr/ark:/12148/bpt6k3207105n.texteBrut,ark:/12148/bpt6k3207105n,1932-06-30
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32069268,02 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32069268,https://gallica.bnf.fr/ark:/12148/bpt6k32069268.texteBrut,ark:/12148/bpt6k32069268,1932-07-02
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206929h,05 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206929h,https://gallica.bnf.fr/ark:/12148/bpt6k3206929h.texteBrut,ark:/12148/bpt6k3206929h,1932-07-05
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32069283,07 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32069283,https://gallica.bnf.fr/ark:/12148/bpt6k32069283.texteBrut,ark:/12148/bpt6k32069283,1932-07-07
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32069305,09 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32069305,https://gallica.bnf.fr/ark:/12148/bpt6k32069305.texteBrut,ark:/12148/bpt6k32069305,1932-07-09
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206927p,12 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206927p,https://gallica.bnf.fr/ark:/12148/bpt6k3206927p.texteBrut,ark:/12148/bpt6k3206927p,1932-07-12
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206925v,14 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206925v,https://gallica.bnf.fr/ark:/12148/bpt6k3206925v.texteBrut,ark:/12148/bpt6k3206925v,1932-07-14
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071225,16 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071225,https://gallica.bnf.fr/ark:/12148/bpt6k32071225.texteBrut,ark:/12148/bpt6k32071225,1932-07-16
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206997b,19 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206997b,https://gallica.bnf.fr/ark:/12148/bpt6k3206997b.texteBrut,ark:/12148/bpt6k3206997b,1932-07-19
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207049g,21 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207049g,https://gallica.bnf.fr/ark:/12148/bpt6k3207049g.texteBrut,ark:/12148/bpt6k3207049g,1932-07-21
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071811,23 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071811,https://gallica.bnf.fr/ark:/12148/bpt6k32071811.texteBrut,ark:/12148/bpt6k32071811,1932-07-23
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070074,26 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070074,https://gallica.bnf.fr/ark:/12148/bpt6k32070074.texteBrut,ark:/12148/bpt6k32070074,1932-07-26
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206998r,28 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206998r,https://gallica.bnf.fr/ark:/12148/bpt6k3206998r.texteBrut,ark:/12148/bpt6k3206998r,1932-07-28
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206871r,30 juillet 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206871r,https://gallica.bnf.fr/ark:/12148/bpt6k3206871r.texteBrut,ark:/12148/bpt6k3206871r,1932-07-30
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070964,02 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070964,https://gallica.bnf.fr/ark:/12148/bpt6k32070964.texteBrut,ark:/12148/bpt6k32070964,1932-08-02
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206987z,04 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206987z,https://gallica.bnf.fr/ark:/12148/bpt6k3206987z.texteBrut,ark:/12148/bpt6k3206987z,1932-08-04
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071151,06 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071151,https://gallica.bnf.fr/ark:/12148/bpt6k32071151.texteBrut,ark:/12148/bpt6k32071151,1932-08-06
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207117v,09 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207117v,https://gallica.bnf.fr/ark:/12148/bpt6k3207117v.texteBrut,ark:/12148/bpt6k3207117v,1932-08-09
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206989s,13 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206989s,https://gallica.bnf.fr/ark:/12148/bpt6k3206989s.texteBrut,ark:/12148/bpt6k3206989s,1932-08-13
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206988c,16 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206988c,https://gallica.bnf.fr/ark:/12148/bpt6k3206988c.texteBrut,ark:/12148/bpt6k3206988c,1932-08-16
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070007,18 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070007,https://gallica.bnf.fr/ark:/12148/bpt6k32070007.texteBrut,ark:/12148/bpt6k32070007,1932-08-18
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206993p,23 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206993p,https://gallica.bnf.fr/ark:/12148/bpt6k3206993p.texteBrut,ark:/12148/bpt6k3206993p,1932-08-23
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32069995,25 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32069995,https://gallica.bnf.fr/ark:/12148/bpt6k32069995.texteBrut,ark:/12148/bpt6k32069995,1932-08-25
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206991v,27 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206991v,https://gallica.bnf.fr/ark:/12148/bpt6k3206991v.texteBrut,ark:/12148/bpt6k3206991v,1932-08-27
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206984q,30 août 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206984q,https://gallica.bnf.fr/ark:/12148/bpt6k3206984q.texteBrut,ark:/12148/bpt6k3206984q,1932-08-30
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206931k,01 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206931k,https://gallica.bnf.fr/ark:/12148/bpt6k3206931k.texteBrut,ark:/12148/bpt6k3206931k,1932-09-01
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32069320,03 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32069320,https://gallica.bnf.fr/ark:/12148/bpt6k32069320.texteBrut,ark:/12148/bpt6k32069320,1932-09-03
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070949,06 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070949,https://gallica.bnf.fr/ark:/12148/bpt6k32070949.texteBrut,ark:/12148/bpt6k32070949,1932-09-06
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207135s,08 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207135s,https://gallica.bnf.fr/ark:/12148/bpt6k3207135s.texteBrut,ark:/12148/bpt6k3207135s,1932-09-08
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206977k,10 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206977k,https://gallica.bnf.fr/ark:/12148/bpt6k3206977k.texteBrut,ark:/12148/bpt6k3206977k,1932-09-10
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207040r,13 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207040r,https://gallica.bnf.fr/ark:/12148/bpt6k3207040r.texteBrut,ark:/12148/bpt6k3207040r,1932-09-13
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070378,15 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070378,https://gallica.bnf.fr/ark:/12148/bpt6k32070378.texteBrut,ark:/12148/bpt6k32070378,1932-09-15
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207116f,17 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207116f,https://gallica.bnf.fr/ark:/12148/bpt6k3207116f.texteBrut,ark:/12148/bpt6k3207116f,1932-09-17
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207137m,20 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207137m,https://gallica.bnf.fr/ark:/12148/bpt6k3207137m.texteBrut,ark:/12148/bpt6k3207137m,1932-09-20
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32069854,20 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32069854,https://gallica.bnf.fr/ark:/12148/bpt6k32069854.texteBrut,ark:/12148/bpt6k32069854,1932-09-20
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071381,22 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071381,https://gallica.bnf.fr/ark:/12148/bpt6k32071381.texteBrut,ark:/12148/bpt6k32071381,1932-09-22
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207139f,24 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207139f,https://gallica.bnf.fr/ark:/12148/bpt6k3207139f.texteBrut,ark:/12148/bpt6k3207139f,1932-09-24
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207141h,27 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207141h,https://gallica.bnf.fr/ark:/12148/bpt6k3207141h.texteBrut,ark:/12148/bpt6k3207141h,1932-09-27
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207143b,29 septembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207143b,https://gallica.bnf.fr/ark:/12148/bpt6k3207143b.texteBrut,ark:/12148/bpt6k3207143b,1932-09-29
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207119p,01 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207119p,https://gallica.bnf.fr/ark:/12148/bpt6k3207119p.texteBrut,ark:/12148/bpt6k3207119p,1932-10-01
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207010m,04 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207010m,https://gallica.bnf.fr/ark:/12148/bpt6k3207010m.texteBrut,ark:/12148/bpt6k3207010m,1932-10-04
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207009z,06 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207009z,https://gallica.bnf.fr/ark:/12148/bpt6k3207009z.texteBrut,ark:/12148/bpt6k3207009z,1932-10-06
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207360j,08 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207360j,https://gallica.bnf.fr/ark:/12148/bpt6k3207360j.texteBrut,ark:/12148/bpt6k3207360j,1932-10-08
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206892x,11 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206892x,https://gallica.bnf.fr/ark:/12148/bpt6k3206892x.texteBrut,ark:/12148/bpt6k3206892x,1932-10-11
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3206891h,13 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3206891h,https://gallica.bnf.fr/ark:/12148/bpt6k3206891h.texteBrut,ark:/12148/bpt6k3206891h,1932-10-13
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207100k,15 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207100k,https://gallica.bnf.fr/ark:/12148/bpt6k3207100k.texteBrut,ark:/12148/bpt6k3207100k,1932-10-15
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207395r,18 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207395r,https://gallica.bnf.fr/ark:/12148/bpt6k3207395r.texteBrut,ark:/12148/bpt6k3207395r,1932-10-18
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207402f,20 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207402f,https://gallica.bnf.fr/ark:/12148/bpt6k3207402f.texteBrut,ark:/12148/bpt6k3207402f,1932-10-20
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207178j,22 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207178j,https://gallica.bnf.fr/ark:/12148/bpt6k3207178j.texteBrut,ark:/12148/bpt6k3207178j,1932-10-22
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070430,25 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070430,https://gallica.bnf.fr/ark:/12148/bpt6k32070430.texteBrut,ark:/12148/bpt6k32070430,1932-10-25
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207061x,27 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207061x,https://gallica.bnf.fr/ark:/12148/bpt6k3207061x.texteBrut,ark:/12148/bpt6k3207061x,1932-10-27
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207103t,29 octobre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207103t,https://gallica.bnf.fr/ark:/12148/bpt6k3207103t.texteBrut,ark:/12148/bpt6k3207103t,1932-10-29
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32073913,01 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32073913,https://gallica.bnf.fr/ark:/12148/bpt6k32073913.texteBrut,ark:/12148/bpt6k32073913,1932-11-01
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207008j,03 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207008j,https://gallica.bnf.fr/ark:/12148/bpt6k3207008j.texteBrut,ark:/12148/bpt6k3207008j,1932-11-03
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207019b,05 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207019b,https://gallica.bnf.fr/ark:/12148/bpt6k3207019b.texteBrut,ark:/12148/bpt6k3207019b,1932-11-05
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071774,08 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071774,https://gallica.bnf.fr/ark:/12148/bpt6k32071774.texteBrut,ark:/12148/bpt6k32071774,1932-11-08
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070200,10 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070200,https://gallica.bnf.fr/ark:/12148/bpt6k32070200.texteBrut,ark:/12148/bpt6k32070200,1932-11-10
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207018x,12 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207018x,https://gallica.bnf.fr/ark:/12148/bpt6k3207018x.texteBrut,ark:/12148/bpt6k3207018x,1932-11-12
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32072569,15 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32072569,https://gallica.bnf.fr/ark:/12148/bpt6k32072569.texteBrut,ark:/12148/bpt6k32072569,1932-11-15
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207180m,17 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207180m,https://gallica.bnf.fr/ark:/12148/bpt6k3207180m.texteBrut,ark:/12148/bpt6k3207180m,1932-11-17
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32075585,19 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32075585,https://gallica.bnf.fr/ark:/12148/bpt6k32075585.texteBrut,ark:/12148/bpt6k32075585,1932-11-19
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32070482,22 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32070482,https://gallica.bnf.fr/ark:/12148/bpt6k32070482.texteBrut,ark:/12148/bpt6k32070482,1932-11-22
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207047n,24 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207047n,https://gallica.bnf.fr/ark:/12148/bpt6k3207047n.texteBrut,ark:/12148/bpt6k3207047n,1932-11-24
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k3207388m,26 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k3207388m,https://gallica.bnf.fr/ark:/12148/bpt6k3207388m.texteBrut,ark:/12148/bpt6k3207388m,1932-11-26
34348401,ark:/12148/cb344474247/date,ark:/12148/bpt6k32071047,29 novembre 1932,https://gallica.bnf.fr/ark:/12148/bpt6k32071047,https://gallica.bnf.fr/ark:/12148/bpt6k32071047.texteBrut,ark:/12148/bpt6k32071047,1932-11-29
